#HMM - Genes
#command line: python3 ../../src/transit.py
#summary of gene calls: ES=650, GD=154, NE=3099, GA=81, N/A=6
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv0852	fadD16	POSSIBLE FATTY-ACID-CoA LIGASE FADD16 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) 	15	0	0	15	0	0.5333	586.88	NE
Rv0853c	pdc	PROBABLE PYRUVATE OR INDOLE-3-PYRUVATE DECARBOXYLASE PDC 	26	0	0	26	0	0.5769	524.00	NE
Rv0854	-	hypothetical protein Rv0854 	7	0	0	7	0	0.8571	855.83	NE
Rv0855	far	PROBABLE FATTY-ACID-CoA RACEMASE FAR 	14	0	0	14	0	0.6429	1237.22	NE
Rv0856	-	hypothetical protein Rv0856 	5	0	0	5	0	0.8000	1263.50	NE
Rv0857	-	hypothetical protein Rv0857 	9	0	0	9	0	0.5556	946.80	NE
Rv0858c	-	aminotransferase 	22	0	0	22	0	0.6818	426.80	NE
Rv0859	fadA	acetyl-CoA acetyltransferase 	9	0	0	9	0	0.6667	277.50	NE
Rv0860	fadB	PROBABLE FATTY OXIDATION PROTEIN FADB 	27	0	0	27	0	0.2593	226.29	NE
Rv0861c	ercc3	PROBABLE DNA HELICASE ERCC3 	27	0	0	27	0	0.5926	267.69	NE
Rv0862c	-	hypothetical protein Rv0862c 	30	0	0	30	0	0.4667	401.57	NE
Rv0863	-	hypothetical protein Rv0863 	7	0	0	7	0	0.8571	461.33	NE
Rv0864	moaC	molybdenum cofactor biosynthesis protein C 	11	0	0	11	0	0.8182	533.67	NE
Rv0865	mog	PROBABLE MOLYBDOPTERIN BIOSYNTHESIS MOG PROTEIN 	8	0	0	8	0	0.8750	1119.86	NE
Rv0866	moaE2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN E2 MOAE2 (MOLYBDOPTERIN CONVERTING FACTOR LARGE SUBUNIT) (MOLYBDOPTERIN 	4	0	0	4	0	1.0000	400.75	NE
Rv0867c	rpfA	POSSIBLE RESUSCITATION-PROMOTING FACTOR RPFA 	12	0	0	12	0	0.7500	1453.78	NE
Rv0868c	moaD2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN D 2 MOAD2 (MOLYBDOPTERIN CONVERTING FACTOR SMALL SUBUNIT) (MOLYBDOPTERIN 	7	0	0	7	0	0.7143	3631.80	NE
Rv0869c	moaA	molybdenum cofactor biosynthesis protein A 	15	0	0	15	0	0.7333	820.91	NE
Rv0870c	-	hypothetical protein Rv0870c 	6	0	0	6	0	0.8333	734.00	NE
Rv0871	cspB	PROBABLE COLD SHOCK-LIKE PROTEIN B CSPB 	5	0	0	5	0	0.4000	798.00	NE
Rv0872c	PE_PGRS15	PE-PGRS FAMILY PROTEIN 	28	0	0	28	0	0.6429	810.44	NE
Rv0873	fadE10	PROBABLE ACYL-CoA DEHYDROGENASE FADE10 	35	0	0	35	0	0.7429	1070.62	NE
Rv0874c	-	hypothetical protein Rv0874c 	10	0	0	10	0	0.7000	1037.29	NE
Rv0875c	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	12	0	0	12	0	0.2500	236.33	NE
Rv0876c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	26	0	0	26	0	0.3462	464.89	NE
Rv0877	-	hypothetical protein Rv0877 	16	0	0	16	0	0.8750	999.79	NE
Rv0878c	PPE13	PPE FAMILY PROTEIN 	19	0	0	19	0	0.8947	533.88	NE
Rv0879c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	4	0	0	4	0	0.5000	127.50	NE
Rv0880	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY MARR-FAMILY) 	1	0	0	1	0	0.0000	0.00	NE
Rv0881	-	POSSIBLE RRNA METHYLTRANSFERASE (RRNA METHYLASE) 	15	0	0	15	0	0.8000	307.58	NE
Rv0882	-	PROBABLE TRANSMEMBRANE PROTEIN 	2	0	0	2	0	0.5000	1026.00	NE
Rv0883c	-	hypothetical protein Rv0883c 	7	0	0	7	0	0.0000	0.00	NE
Rv0884c	serC	phosphoserine aminotransferase 	13	12	0	1	0	0.0769	238.00	ES
Rv0885	-	hypothetical protein Rv0885 	15	0	0	15	0	0.5333	732.38	NE
Rv0886	fprB	PROBABLE NADPH:ADRENODOXIN OXIDOREDUCTASE FPRB (ADRENODOXIN REDUCTASE) (AR) (FERREDOXIN-NADP(+) REDUCTASE) 	26	0	0	26	0	0.6154	990.75	NE
Rv0887c	-	hypothetical protein Rv0887c 	5	0	0	5	0	0.6000	837.00	NE
Rv0888	-	PROBABLE EXPORTED PROTEIN 	31	0	0	31	0	0.7097	675.50	NE
Rv0889c	citA	citrate synthase 2 	13	0	0	13	0	0.6923	422.78	NE
Rv0890c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) 	48	0	0	48	0	0.8125	1036.67	NE
Rv0891c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	25	0	0	24	1	0.7200	2913.00	NE
Rv0892	-	PROBABLE MONOOXYGENASE 	43	12	0	31	0	0.2093	488.56	NE
Rv0893c	-	hypothetical protein Rv0893c 	25	0	0	25	0	0.2400	343.83	NE
Rv0894	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY LUXR-FAMILY) 	18	0	0	18	0	0.5556	425.00	NE
Rv0895	-	hypothetical protein Rv0895 	29	0	0	29	0	0.7586	915.27	NE
Rv0896	gltA	type II citrate synthase 	29	28	0	1	0	0.0345	127.00	ES
Rv0897c	-	PROBABLE OXIDOREDUCTASE 	21	0	0	21	0	0.4762	522.60	NE
Rv0898c	-	hypothetical protein Rv0898c 	2	0	0	2	0	1.0000	116.00	NE
Rv0899	ompA	OUTER MEMBRANE PROTEIN A OMPA 	20	11	0	9	0	0.3500	521.43	ES
Rv0900	-	POSSIBLE MEMBRANE PROTEIN 	2	0	0	2	0	0.5000	582.00	NE
Rv0901	-	POSSIBLE CONSERVED EXPORTED OR MEMBRANE PROTEIN 	9	0	0	9	0	0.7778	1368.43	NE
Rv0902c	prrB	TWO COMPONENT SENSOR HISTIDINE KINASE PRRB 	15	0	14	1	0	0.1333	78.00	GD
Rv0903c	prrA	TWO COMPONENT RESPONSE TRANSCRIPTIONAL REGULATORY PROTEIN PRRA 	10	0	10	0	0	0.1000	13.00	GD
Rv0904c	accD3	PUTATIVE ACETYL-COENZYME A CARBOXYLASE CARBOXYL TRANSFERASE (SUBUNIT BETA) ACCD3 (ACCASE BETA CHAIN) 	25	0	1	24	0	0.7200	263.44	NE
Rv0905	echA6	enoyl-CoA hydratase 	10	0	0	10	0	0.6000	911.33	NE
Rv0906	-	hypothetical protein Rv0906 	16	0	0	16	0	0.7500	509.92	NE
Rv0907	-	hypothetical protein Rv0907 	40	0	0	40	0	0.3000	385.08	NE
Rv0908	ctpE	PROBABLE METAL CATION TRANSPORTER ATPASE P-TYPE CTPE 	31	0	0	31	0	0.5806	692.39	NE
Rv0909	-	hypothetical protein Rv0909 	3	0	0	3	0	0.6667	241.00	NE
Rv0910	-	hypothetical protein Rv0910 	7	0	0	7	0	0.5714	388.25	NE
Rv0911	-	hypothetical protein Rv0911 	16	0	0	16	0	0.5000	339.50	NE
Rv0912	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	5	0	0	5	0	0.8000	218.50	NE
Rv0913c	-	POSSIBLE DIOXYGENASE 	41	0	0	41	0	0.3415	254.64	NE
Rv0914c	-	acetyl-CoA acetyltransferase 	17	0	0	17	0	0.8235	652.64	NE
Rv0915c	PPE14	PPE FAMILY PROTEIN 	20	0	0	20	0	0.5500	564.91	NE
Rv0916c	PE7	PE FAMILY PROTEIN 	6	0	0	6	0	0.3333	54.50	NE
Rv0917	betP	POSSIBLE GLYCINE BETAINE TRANSPORT INTEGRAL MEMBRANE PROTEIN BETP 	42	0	0	42	0	0.6667	673.21	NE
Rv0918	-	hypothetical protein Rv0918 	8	0	0	8	0	0.8750	614.00	NE
Rv0919	-	hypothetical protein Rv0919 	10	0	0	10	0	0.8000	1228.62	NE
Rv0920c	-	PROBABLE TRANSPOSASE 	22	0	0	22	0	0.5455	419.50	NE
Rv0921	-	POSSIBLE RESOLVASE 	7	0	0	7	0	0.7143	831.20	NE
Rv0922	-	POSSIBLE TRANSPOSASE 	18	0	0	18	0	0.8333	582.87	NE
Rv0923c	-	hypothetical protein Rv0923c 	22	0	0	22	0	0.6818	700.93	NE
Rv0924c	mntH	manganese transport protein MntH 	20	0	0	20	0	0.7000	1949.86	NE
Rv0925c	-	hypothetical protein Rv0925c 	18	0	0	18	0	0.8333	741.60	NE
Rv0926c	-	hypothetical protein Rv0926c 	21	0	0	21	0	0.6190	434.38	NE
Rv0927c	-	short chain dehydrogenase 	6	0	0	6	0	0.8333	948.80	NE
Rv0928	pstS3	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS3 (PBP-3) (PSTS3) (PHOS1) 	22	0	0	22	0	0.5909	1297.46	NE
Rv0929	pstC2	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTC2 	17	0	0	17	0	0.6471	847.73	NE
Rv0930	pstA1	PROBABLE PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTA1 	17	0	0	17	0	0.7059	971.17	NE
Rv0931c	pknD	TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE D PKND (PROTEIN KINASE D) (STPK D) 	46	0	0	46	0	0.8478	868.03	NE
Rv0932c	pstS2	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS2 (PBP-2) (PSTS2) 	25	0	0	25	0	0.7200	782.50	NE
Rv0933	pstB	PHOSPHATE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER PSTB 	12	0	0	12	0	0.7500	784.56	NE
Rv0934	pstS1	PERIPLASMIC PHOSPHATE-BINDING LIPOPROTEIN PSTS1 (PBP-1) (PSTS1) 	22	0	0	22	0	0.8182	744.44	NE
Rv0935	pstC1	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTC1 	12	0	0	12	0	0.8333	976.10	NE
Rv0936	pstA2	PHOSPHATE-TRANSPORT INTEGRAL MEMBRANE ABC TRANSPORTER PSTA2 	20	0	0	20	0	0.7000	763.36	NE
Rv0937c	-	hypothetical protein Rv0937c 	12	0	0	12	0	0.3333	274.25	NE
Rv0938	-	ATP-dependent DNA ligase 	43	24	0	19	0	0.2791	523.50	ES
Rv0939	-	POSSIBLE BIFUNCTIONAL ENZYME: 2-HYDROXYHEPTA-2,4-DIENE-1,7-DIOATE ISOMERASE (HHDD ISOMERASE) + CYCLASE/DEHYDRASE 	32	0	0	32	0	0.4375	170.21	NE
Rv0940c	-	POSSIBLE OXIDOREDUCTASE 	16	0	0	16	0	0.5625	337.44	NE
Rv0941c	-	hypothetical protein Rv0941c 	9	0	0	9	0	0.8889	774.75	NE
Rv0942	-	hypothetical protein Rv0942 	8	0	0	8	0	0.8750	913.29	NE
Rv0943c	-	PROBABLE MONOOXYGENASE 	17	0	0	17	0	0.7059	753.50	NE
Rv0944	-	POSSIBLE FORMAMIDOPYRIMIDINE-DNA GLYCOSYLASE (FAPY-DNA GLYCOSYLASE) 	9	0	0	9	0	0.6667	466.33	NE
Rv0945	-	short chain dehydrogenase 	8	0	0	8	0	0.2500	53.50	NE
Rv0946c	pgi	glucose-6-phosphate isomerase 	20	19	0	1	0	0.0500	18.00	ES
Rv0948c	-	hypothetical protein Rv0948c 	7	0	0	7	0	0.2857	673.00	NE
Rv0949	uvrD1	PROBABLE ATP-DEPENDENT DNA HELICASE II UVRD1 	45	42	0	3	0	0.0667	363.67	ES
Rv0950c	-	hypothetical protein Rv0950c 	21	0	0	21	0	0.5714	397.42	NE
Rv0951	sucC	succinyl-CoA synthetase subunit beta 	16	16	0	0	0	0.0000	0.00	ES
Rv0952	sucD	succinyl-CoA synthetase subunit alpha 	12	12	0	0	0	0.0000	0.00	ES
Rv0953c	-	POSSIBLE OXIDOREDUCTASE 	14	0	0	14	0	1.0000	404.21	NE
Rv0954	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	29	0	0	29	0	0.5862	350.76	NE
Rv0955	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	19	15	0	4	0	0.1579	186.33	ES
Rv0956	purN	phosphoribosylglycinamide formyltransferase 	15	13	0	2	0	0.1333	85.50	ES
Rv0957	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase 	24	24	0	0	0	0.0000	0.00	ES
Rv0958	-	POSSIBLE MAGNESIUM CHELATASE 	16	0	0	16	0	0.8125	649.00	NE
Rv0959	-	hypothetical protein Rv0959 	20	0	0	20	0	0.6000	855.83	NE
Rv0960	-	hypothetical protein Rv0960 	7	0	0	7	0	0.5714	653.75	NE
Rv0961	-	PROBABLE INTEGRAL MEMBRANE PROTEIN 	7	0	0	7	0	0.5714	822.00	NE
Rv0962c	lprP	POSSIBLE LIPOPROTEIN LPRP 	15	0	0	15	0	0.8667	405.31	NE
Rv0963c	-	hypothetical protein Rv0963c 	11	0	0	11	0	0.7273	518.00	NE
Rv0964c	-	hypothetical protein Rv0964c 	5	0	0	5	0	0.8000	692.00	NE
Rv0965c	-	hypothetical protein Rv0965c 	7	0	0	7	0	0.8571	864.50	NE
Rv0966c	-	hypothetical protein Rv0966c 	10	0	0	10	0	0.8000	446.75	NE
Rv0967	-	hypothetical protein Rv0967 	1	0	0	1	0	1.0000	68.00	NE
Rv0968	-	hypothetical protein Rv0968 	6	0	0	6	0	0.6667	1641.50	NE
Rv0969	ctpV	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE CTPV 	21	0	0	21	0	0.8095	791.18	NE
Rv0970	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	12	0	0	12	0	0.4167	1439.00	NE
Rv0971c	echA7	enoyl-CoA hydratase 	7	0	0	7	0	0.5714	307.50	NE
Rv0972c	fadE12	PROBABLE ACYL-CoA DEHYDROGENASE FADE12 	18	0	1	17	0	0.5556	109.20	NE
Rv0973c	accA2	PROBABLE ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE ALPHA CHAIN (ALPHA SUBUNIT) ACCA2: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	25	0	25	0	0	0.1600	85.50	GD
Rv0974c	accD2	PROBABLE ACETYL-/PROPIONYL-CoA CARBOXYLASE (BETA SUBUNIT) ACCD2 	20	0	20	0	0	0.2000	22.00	GD
Rv0975c	fadE13	PROBABLE ACYL-CoA DEHYDROGENASE FADE13 	20	0	1	19	0	0.5500	788.91	NE
Rv0976c	-	hypothetical protein Rv0976c 	20	0	0	20	0	0.8000	691.88	NE
Rv0977	PE_PGRS16	PE-PGRS FAMILY PROTEIN 	32	0	0	32	0	0.6875	807.41	NE
Rv0978c	PE_PGRS17	PE-PGRS FAMILY PROTEIN 	10	0	0	10	0	0.9000	1094.78	NE
Rv0979c	-	hypothetical protein Rv0979c 	2	0	0	2	0	0.0000	0.00	NE
Rv0979A	rpmF	50S ribosomal protein L32 	2	0	0	2	0	0.0000	0.00	NE
Rv0980c	PE_PGRS18	PE-PGRS FAMILY PROTEIN 	17	0	0	17	0	1.0000	1261.82	NE
Rv0981	mprA	MYCOBACTERIAL PERSISTENCE REGULATOR MRPA (TWO COMPONENT RESPONSE TRANSCRIPTIONAL REGULATORY PROTEIN) 	11	0	0	11	0	0.8182	954.89	NE
Rv0982	mprB	PROBABLE TWO COMPONENT SENSOR KINASE MPRB 	23	21	0	2	0	0.0870	1074.00	ES
Rv0983	pepD	PROBABLE SERINE PROTEASE PEPD (SERINE PROTEINASE) (MTB32B) 	19	0	0	19	0	0.4737	325.00	NE
Rv0984	moaB2	POSSIBLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB2 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD) 	5	0	0	5	0	0.6000	1488.67	NE
Rv0985c	mscL	large-conductance mechanosensitive channel 	10	0	0	10	0	0.9000	727.11	NE
Rv0986	-	PROBABLE ADHESION COMPONENT TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER 	25	16	0	9	0	0.2400	640.17	ES
Rv0987	-	PROBABLE ADHESION COMPONENT TRANSPORT TRANSMEMBRANE PROTEIN ABC TRANSPORTER 	94	17	19	58	0	0.2766	206.69	NE
Rv0988	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	41	0	28	13	0	0.1951	169.12	GD
Rv0989c	grcC2	PROBABLE POLYPRENYL-DIPHOSPHATE SYNTHASE GRCC2 (POLYPRENYL PYROPHOSPHATE SYNTHETASE) 	19	0	0	19	0	0.7368	855.14	NE
Rv0990c	-	hypothetical protein Rv0990c 	8	0	0	8	0	0.5000	673.50	NE
Rv0991c	-	CONSERVED HYPOTHETICAL SERINE RICH PROTEIN 	3	0	0	3	0	1.0000	2983.33	NE
Rv0992c	-	hypothetical protein Rv0992c 	6	0	0	6	0	0.6667	2304.75	NE
Rv0993	galU	PROBABLE UTP--GLUCOSE-1-PHOSPHATE URIDYLYLTRANSFERASE GALU (UDP-GLUCOSE PYROPHOSPHORYLASE) (UDPGP) (ALPHA-D-GLUCOSYL-1-PHOSPHATE URIDYLYLTRANSFERASE) (URIDINE DIPHOSPHOGLUCOSE PYROPHOSPHORYLASE) 	15	14	0	1	0	0.0667	158.00	ES
Rv0994	moeA1	PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA1 	14	0	0	14	0	0.7857	1590.27	NE
Rv0995	rimJ	POSSIBLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMJ (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S5) 	6	0	0	6	0	0.6667	618.50	NE
Rv0996	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	18	0	0	18	0	0.7778	624.64	NE
Rv0997	-	hypothetical protein Rv0997 	7	0	0	7	0	0.8571	389.67	NE
Rv0998	-	hypothetical protein Rv0998 	13	0	0	13	0	0.5385	435.86	NE
Rv0999	-	hypothetical protein Rv0999 	11	0	0	11	0	1.0000	2074.27	NE
Rv1000c	-	hypothetical protein Rv1000c 	9	0	0	9	0	0.8889	1596.00	NE
Rv1001	arcA	arginine deiminase 	21	0	0	21	0	0.8095	592.65	NE
Rv1002c	-	hypothetical protein Rv1002c 	24	24	0	0	0	0.0000	0.00	ES
Rv1003	-	hypothetical protein Rv1003 	9	0	0	9	0	0.7778	287.86	NE
Rv1004c	-	PROBABLE MEMBRANE PROTEIN 	13	0	0	13	0	0.6923	806.11	NE
Rv1005c	pabB	para-aminobenzoate synthase component I 	25	22	0	3	0	0.1200	840.33	ES
Rv1006	-	hypothetical protein Rv1006 	42	0	0	42	0	0.7857	418.55	NE
Rv1007c	metG	methionyl-tRNA synthetase 	31	31	0	0	0	0.0000	0.00	ES
Rv1008	tatD	PROBABLE DEOXYRIBONUCLEASE TATD (YJJV PROTEIN) 	13	0	0	13	0	0.8462	765.82	NE
Rv1009	rpfB	Probable resuscitation-promoting factor rpfB 	12	0	0	12	0	0.6667	419.50	NE
Rv1010	ksgA	dimethyladenosine transferase 	12	0	0	12	0	0.5000	109.33	NE
Rv1011	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase 	13	13	0	0	0	0.0000	0.00	ES
Rv1012	-	hypothetical protein Rv1012 	6	0	0	6	0	0.8333	1065.60	NE
Rv1013	pks16	acyl-CoA synthetase 	22	0	0	22	0	0.4545	217.20	NE
Rv1014c	pth	peptidyl-tRNA hydrolase 	12	0	11	1	0	0.0833	312.00	GD
Rv1015c	rplY	50S ribosomal protein L25/general stress protein Ctc 	11	0	10	0	1	0.1818	86.50	GD
Rv1016c	lpqT	PROBABLE CONSERVED LIPOPROTEIN LPQT 	7	0	0	0	7	0.7143	37349.60	GA
Rv1017c	prsA	ribose-phosphate pyrophosphokinase 	13	12	0	0	1	0.0769	161.00	ES
Rv1018c	glmU	Probable UDP-N-acetylglucosamine pyrophosphorylase glmU 	24	24	0	0	0	0.0000	0.00	ES
Rv1019	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	9	0	0	9	0	0.8889	949.38	NE
Rv1020	mfd	PROBABLE TRANSCRIPTION-REPAIR COUPLING FACTOR MFD (TRCF) 	40	0	0	40	0	0.7250	505.76	NE
Rv1021	-	nucleoside triphosphate pyrophosphohydrolase 	14	0	0	14	0	0.5000	205.00	NE
Rv1022	lpqU	PROBABLE CONSERVED LIPOPROTEIN LPQU 	15	2	0	13	0	0.3333	107.40	NE
Rv1023	eno	phosphopyruvate hydratase 	17	17	0	0	0	0.0000	0.00	ES
Rv1024	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	8	0	8	0	0	0.0000	0.00	GD
Rv1025	-	hypothetical protein Rv1025 	7	0	7	0	0	0.0000	0.00	GD
Rv1026	-	hypothetical protein Rv1026 	9	0	7	2	0	0.2222	268.00	GD
Rv1027c	kdpE	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN KDPE 	12	0	0	12	0	0.5833	285.71	NE
Rv1028c	kdpD	PROBABLE SENSOR PROTEIN KDPD 	28	0	0	28	0	0.5000	568.00	NE
Rv1028A	kdpF	Probable membrane protein kdpF 	3	0	0	3	0	0.6667	201.50	NE
Rv1029	kdpA	potassium-transporting ATPase subunit A 	28	0	0	28	0	0.6786	563.37	NE
Rv1030	kdpB	potassium-transporting ATPase subunit B 	15	0	0	15	0	0.6667	672.30	NE
Rv1031	kdpC	Probable Potassium-transporting ATPase C chain KDPC (Potassium-translocating ATPase C chain) (ATP phosphohydrolase 	10	0	0	10	0	0.7000	510.86	NE
Rv1032c	trcS	TWO COMPONENT SENSOR HISTIDINE KINASE TRCS 	25	0	0	25	0	0.7600	459.21	NE
Rv1033c	trcR	TWO COMPONENT TRANSCRIPTIONAL REGULATOR TRCR 	15	0	0	15	0	0.8667	2037.69	NE
Rv1034c	-	PROBABLE TRANSPOSASE (FRAGMENT) 	3	0	0	3	0	0.0000	0.00	NE
Rv1035c	-	PROBABLE TRANSPOSASE (FRAGMENT) 	5	0	0	5	0	0.4000	522.00	NE
Rv1036c	-	truncated IS1560 transposase 	5	0	0	5	0	0.8000	935.50	NE
Rv1037c	esxI	PUTATIVE ESAT-6 LIKE PROTEIN ESXI (ESAT-6 LIKE PROTEIN 1) 	5	0	0	5	0	1.0000	757.60	NE
Rv1038c	esxJ	ESAT-6 LIKE PROTEIN ESXJ (ESAT-6 LIKE PROTEIN 2) 	3	0	0	3	0	1.0000	666.67	NE
Rv1039c	PPE15	PPE FAMILY PROTEIN 	24	0	0	24	0	0.9167	980.64	NE
Rv1040c	PE8	PE FAMILY PROTEIN 	9	0	0	9	0	0.8889	392.25	NE
Rv1041c	-	PROBABLE IS LIKE-2 TRANSPOSASE 	19	0	0	19	0	0.8947	775.06	NE
Rv1042c	-	PROBABLE IS LIKE-2 TRANSPOSASE 	6	0	0	6	0	0.8333	532.60	NE
Rv1043c	-	hypothetical protein Rv1043c 	15	0	0	15	0	0.8000	1104.17	NE
Rv1044	-	hypothetical protein Rv1044 	13	11	0	0	2	0.1538	324.50	ES
Rv1045	-	hypothetical protein Rv1045 	12	0	0	0	12	0.9167	761.18	GA
Rv1046c	-	hypothetical protein Rv1046c 	5	0	0	0	5	0.8000	1423.25	GA
Rv1047	-	PROBABLE TRANSPOSASE 	17	0	0	17	0	0.7647	372.15	NE
Rv1048c	-	hypothetical protein Rv1048c 	24	0	0	24	0	0.6667	869.69	NE
Rv1049	-	PROBABLE TRANSCRIPTIONAL REPRESSOR PROTEIN 	4	0	0	4	0	1.0000	368.50	NE
Rv1050	-	PROBABLE OXIDOREDUCTASE 	12	0	0	12	0	0.5000	336.67	NE
Rv1051c	-	hypothetical protein Rv1051c 	8	0	0	8	0	0.2500	289.00	NE
Rv1052	-	hypothetical protein Rv1052 	7	0	0	7	0	0.7143	992.00	NE
Rv1053c	-	hypothetical protein Rv1053c 	7	0	0	7	0	0.4286	1185.67	NE
Rv1054	-	PROBABLE INTEGRASE (FRAGMENT) 	5	0	0	5	0	0.2000	1169.00	NE
Rv1055	-	POSSIBLE INTEGRASE (FRAGMENT) 	3	0	0	3	0	0.3333	429.00	NE
Rv1056	-	hypothetical protein Rv1056 	23	0	0	23	0	0.7826	712.39	NE
Rv1057	-	hypothetical protein Rv1057 	20	0	0	20	0	0.8500	1560.47	NE
Rv1058	fadD14	acyl-CoA synthetase 	30	0	0	30	0	0.6000	330.78	NE
Rv1059	-	hypothetical protein Rv1059 	10	0	0	10	0	0.3000	358.33	NE
Rv1060	-	hypothetical protein Rv1060 	5	0	0	5	0	0.6000	422.00	NE
Rv1061	-	hypothetical protein Rv1061 	14	0	0	14	0	0.6429	519.67	NE
Rv1062	-	hypothetical protein Rv1062 	6	0	0	6	0	0.8333	301.40	NE
Rv1063c	-	hypothetical protein Rv1063c 	15	0	0	15	0	0.5333	665.38	NE
Rv1064c	lpqV	POSSIBLE LIPOPROTEIN LPQV 	7	0	0	7	0	0.8571	754.17	NE
Rv1065	-	hypothetical protein Rv1065 	10	0	0	10	0	0.9000	396.67	NE
Rv1066	-	hypothetical protein Rv1066 	5	0	0	5	0	0.6000	987.33	NE
Rv1067c	PE_PGRS19	PE-PGRS FAMILY PROTEIN 	16	0	0	16	0	0.6875	330.18	NE
Rv1068c	PE_PGRS20	PE-PGRS FAMILY PROTEIN 	14	0	0	14	0	0.7143	605.20	NE
Rv1069c	-	hypothetical protein Rv1069c 	21	0	0	21	0	0.8095	678.06	NE
Rv1070c	echA8	enoyl-CoA hydratase 	8	0	0	8	0	1.0000	1485.75	NE
Rv1071c	echA9	enoyl-CoA hydratase 	13	0	0	13	0	0.8462	461.91	NE
Rv1072	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	18	0	18	0	0	0.1111	8.00	GD
Rv1073	-	hypothetical protein Rv1073 	19	0	0	19	0	0.8947	604.65	NE
Rv1074c	fadA3	acetyl-CoA acetyltransferase 	11	0	0	11	0	0.7273	1120.50	NE
Rv1075c	-	CONSERVED EXPORTED PROTEIN 	19	0	0	19	0	0.7895	986.60	NE
Rv1076	lipU	POSSIBLE LIPASE LIPU 	22	12	0	10	0	0.2727	665.67	ES
Rv1077	cbs	Probable cystathionine beta-synthase CBS (Serine sulfhydrase) (Beta-thionase) (Hemoprotein H-450) 	28	0	0	28	0	0.7143	889.80	NE
Rv1078	pra	Probable Proline-rich antigen homolog pra 	18	12	0	6	0	0.1111	54.00	ES
Rv1079	metB	cystathionine gamma-synthase 	19	0	0	19	0	0.4211	499.88	NE
Rv1080c	greA	transcription elongation factor GreA 	10	0	0	10	0	0.2000	188.50	NE
Rv1081c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	7	0	0	7	0	0.1429	65.00	NE
Rv1082	mca	Mycothiol conjugate amidase Mca (Mycothiol S-conjugate amidase) 	13	0	0	13	0	0.6154	438.38	NE
Rv1083	-	hypothetical protein Rv1083 	4	0	0	4	0	0.5000	32.00	NE
